ID No,Prog Code,Gender,YoG,CGPA,CGPA100,CGPA200,CGPA300,CGPA400
27335,MAT,Female,2013,3.62,3.09,3.80,4.10,3.87
68034,MAT,Male,2014,2.90,2.39,2.77,3.84,2.92
47348,MAT,Female,2014,4.32,4.33,4.39,4.31,4.24
76946,MAT,Female,2014,4.62,4.26,4.80,4.69,4.74
51947,MAT,Female,2014,3.05,3.11,3.13,3.29,2.78
35186,MAT,Male,2014,3.66,3.89,3.36,3.74,3.65
93363,MCE,Male,2010,1.99,2.29,2.22,2.02,1.92
36763,MCE,Male,2011,2.37,2.93,2.27,1.87,1.76
36258,MCE,Male,2010,3.78,3.38,4.16,3.75,3.63
90863,MCE,Male,2010,4.41,4.43,4.54,4.48,4.33
72386,MCE,Male,2010,4.58,4.82,4.74,4.13,4.53
73759,MCE,Male,2010,3.66,4.20,4.02,3.25,3.33
36172,MCE,Male,2011,3.15,4.28,4.18,2.83,2.63
90457,MCE,Male,2010,2.93,3.20,2.36,2.56,3.13
50998,MCE,Male,2010,2.46,2.63,2.50,2.05,2.42
70911,MCE,Male,2010,3.14,3.73,3.66,2.23,2.90
57022,MCE,Female,2010,4.03,3.93,4.26,4.11,3.57
47510,MCE,Male,2010,3.99,4.18,4.30,3.60,3.60
54219,MCE,Female,2010,3.68,3.53,3.54,3.31,3.80
26219,MCE,Male,2010,4.26,4.29,4.10,4.38,4.27
61197,MCE,Male,2010,4.65,4.78,4.76,4.40,4.60
90800,MCE,Female,2010,4.27,4.58,4.22,3.96,3.83
49781,MCE,Male,2011,2.01,2.70,1.94,1.31,1.64
96389,MCE,Male,2010,3.16,3.60,3.62,2.31,2.89
75258,MCE,Male,2010,2.90,3.36,2.72,2.66,3.03
79962,MCE,Male,2010,3.96,3.85,3.86,3.84,4.09
29042,MCE,Male,2010,3.75,4.04,4.10,3.11,3.60
75716,MCE,Male,2011,2.94,4.00,3.76,1.69,2.71
44733,MCE,Male,2012,2.53,3.09,1.55,1.63,3.52
50034,MCE,Male,2011,3.38,3.56,3.16,2.46,3.80
96421,MCE,Male,2012,2.02,2.95,2.14,1.78,1.25
57063,MCE,Male,2011,2.64,2.80,2.20,1.76,2.66
58932,MCE,Male,2010,3.54,3.38,3.40,3.20,3.87
28882,MCE,Male,2011,2.31,2.90,2.36,1.87,2.33
36304,MCE,Male,2010,4.10,3.89,4.34,3.80,4.07
67597,MCE,Male,2011,2.74,3.60,2.80,1.84,2.00
73861,MCE,Male,2010,3.78,4.42,4.26,3.88,3.17
86989,MCE,Male,2012,2.12,3.00,2.61,1.48,1.50
81586,MCE,Male,2010,2.69,3.58,3.16,1.44,2.48
59917,MCE,Male,2010,3.56,3.71,3.40,3.08,3.37
68071,MCE,Male,2010,3.93,3.58,4.14,3.96,3.83
81617,MCE,Male,2011,2.45,2.20,2.42,2.21,2.69
31850,MCE,Male,2010,3.68,2.98,3.65,3.88,3.87
53713,MCE,Female,2010,4.12,4.04,4.54,4.16,4.16
41569,MCE,Male,2011,4.37,4.45,4.60,4.02,4.30
82846,MCE,Male,2011,4.30,4.51,3.90,4.43,4.27
62393,MCE,Female,2011,2.65,3.18,2.36,1.74,3.07
24699,MCE,Male,2013,2.31,3.17,2.83,3.32,3.40
85344,MCE,Male,2011,2.48,2.80,2.34,2.44,2.16
52014,MCE,Male,2011,3.36,3.27,3.41,2.61,3.53
82074,MCE,Male,2011,4.84,4.62,4.65,4.96,4.97
39387,MCE,Male,2011,4.88,4.69,4.87,4.98,4.87
80803,MCE,Male,2011,3.05,4.29,3.44,2.19,2.47
72218,MCE,Male,2011,4.20,4.31,4.15,4.00,4.50
79799,MCE,Male,2013,2.66,4.24,3.71,2.25,2.13
30490,MCE,Male,2012,3.27,3.87,2.89,2.77,3.87
75445,MCE,Male,2012,3.89,4.15,3.63,3.51,4.13
31459,MCE,Male,2012,4.52,4.70,3.98,4.61,4.79
64729,MCE,Male,2012,3.22,3.34,2.91,2.44,3.58
74915,MCE,Male,2012,2.57,3.43,2.09,1.75,3.52
32255,MCE,Male,2013,2.58,3.76,2.22,1.59,1.94
73153,MCE,Male,2012,3.35,3.85,3.29,3.09,3.69
74777,MCE,Male,2012,4.45,4.43,4.22,4.26,4.83
52119,MCE,Male,2012,4.52,4.81,4.31,4.24,4.76
34617,MCE,Male,2012,4.60,4.60,4.61,4.43,4.90
82483,MCE,Male,2012,3.98,4.00,3.62,3.67,4.55
35130,MCE,Male,2012,3.79,4.13,3.86,3.52,3.79
37950,MCE,Male,2012,3.92,3.66,4.06,3.63,3.94
48847,MCE,Male,2012,2.34,3.11,2.48,1.40,2.61
83474,MCE,Male,2012,3.01,3.23,2.56,2.75,3.23
40127,MCE,Male,2012,4.33,4.17,4.35,4.37,4.55
64137,MCE,Male,2012,3.80,4.40,3.51,3.35,4.03
68933,MCE,Male,2012,3.31,3.89,3.43,2.39,3.67
74691,MCE,Male,2012,4.04,4.02,3.69,4.10,4.28
96257,MCE,Male,2013,2.66,3.29,2.18,2.41,2.31
59940,MCE,Male,2013,2.89,2.93,2.69,2.37,2.60
32795,MCE,Male,2012,2.98,2.98,2.93,2.53,3.77
70066,MCE,Female,2012,3.99,4.23,3.73,3.67,4.16
94973,MCE,Male,2012,3.25,3.68,3.06,2.79,3.87
54126,MCE,Male,2013,3.53,3.24,3.25,3.30,3.52
62060,MCE,Male,2012,3.14,3.36,2.45,2.73,4.19
47008,MCE,Male,2012,3.27,3.98,2.73,2.94,3.97
75253,MCE,Male,2012,3.42,4.00,3.49,2.50,3.59
45334,MCE,Male,2012,2.95,3.15,2.93,2.00,3.90
57466,MCE,Male,2014,2.77,3.78,2.66,1.80,1.97
85741,MCE,Male,2012,3.62,3.98,2.92,3.00,4.28
86417,MCE,Male,2012,2.85,3.09,2.62,2.12,3.35
81665,MCE,Male,2012,2.89,3.74,2.50,2.03,3.61
55299,MCE,Male,2012,3.31,3.43,3.24,2.93,3.66
60004,MCE,Female,2012,4.52,4.81,4.37,4.44,4.52
91729,MCE,Male,2012,2.99,2.98,2.97,2.59,3.45
47281,MCE,Male,2012,2.72,3.87,2.86,1.80,3.13
95496,MCE,Male,2012,3.66,3.57,3.59,3.39,3.86
61658,MCE,Female,2012,4.30,4.87,4.24,4.11,4.24
97392,MCE,Male,2013,2.28,3.22,2.18,1.74,2.42
41788,MCE,Male,2012,3.74,4.09,3.65,3.13,4.00
50224,MCE,Male,2013,2.91,3.69,2.06,2.69,2.71
83086,MCE,Male,2012,3.07,4.13,2.58,2.76,3.45
95437,MCE,Male,2012,3.87,3.21,3.69,3.67,4.38
79018,MCE,Male,2012,3.95,4.49,3.55,4.08,4.03
51978,MCE,Male,2013,2.58,3.07,2.29,2.28,3.30
73810,MCE,Male,2012,3.00,3.32,3.00,2.54,3.59
26245,MCE,Male,2012,3.89,4.28,3.76,3.61,3.83
29021,MCE,Male,2012,4.31,4.68,4.45,4.07,4.17
64870,MCE,Male,2013,2.61,2.47,2.19,2.13,2.50
72338,MCE,Male,2012,2.94,3.72,2.48,2.88,2.75
50580,MCE,Female,2012,4.57,4.57,4.61,4.52,4.55
83941,MCE,Male,2012,3.76,3.98,3.44,3.46,4.28
92145,MCE,Male,2012,3.18,3.81,2.65,2.92,3.94
29980,MCE,Male,2013,4.56,4.69,4.24,4.39,4.58
45275,MCE,Male,2013,3.20,4.07,2.70,2.71,2.77
43706,MCE,Female,2013,3.79,3.93,3.35,3.69,4.00
67891,MCE,Male,2013,3.95,4.67,3.82,3.37,3.65
61995,MCE,Male,2013,4.36,4.62,4.10,4.00,4.39
41613,MCE,Male,2013,3.37,3.27,3.37,2.80,3.29
71735,MCE,Male,2013,4.59,4.76,4.65,4.22,4.55
59785,MCE,Male,2013,3.37,3.84,3.20,2.84,3.09
50803,MCE,Male,2013,3.18,4.11,2.89,2.51,2.90
46885,MCE,Male,2013,3.69,4.02,3.41,3.38,3.90
86399,MCE,Male,2013,4.67,4.82,4.57,4.50,4.48
62752,MCE,Male,2013,2.94,3.62,2.98,1.97,2.51
85246,MCE,Female,2013,4.07,3.93,3.43,4.07,4.23
48945,MCE,Male,2013,3.54,3.96,2.98,3.04,3.71
64138,MCE,Male,2013,3.47,4.18,3.15,2.96,3.03
80169,MCE,Male,2013,3.95,4.33,3.26,3.96,3.77
43655,MCE,Male,2013,3.45,4.13,3.21,2.64,3.31
37234,MCE,Male,2013,3.03,3.91,3.12,2.56,2.30
38989,MCE,Male,2013,2.93,3.82,2.74,2.18,2.07
67636,MCE,Male,2013,4.05,4.69,3.33,3.68,4.23
83746,MCE,Male,2013,3.57,4.27,3.45,2.81,3.45
90697,MCE,Male,2013,3.27,4.24,3.06,2.34,3.27
85055,MCE,Female,2013,3.75,4.38,3.18,3.88,3.10
30870,MCE,Male,2013,2.62,4.13,2.56,1.82,2.23
74710,MCE,Male,2013,3.62,4.56,3.14,3.13,2.97
63956,MCE,Male,2013,3.95,4.38,3.71,3.55,3.77
93422,MCE,Male,2013,3.56,4.31,3.31,3.15,3.03
44376,MCE,Male,2013,3.29,3.00,2.06,3.31,4.19
23519,MCE,Male,2013,2.53,3.87,2.71,2.02,1.97
52384,MCE,Male,2013,3.52,3.80,3.11,3.04,3.13
59433,MCE,Male,2013,3.61,4.09,3.90,3.00,3.15
23764,MCE,Male,2013,3.16,4.11,2.96,2.96,2.77
78854,MCE,Male,2013,3.08,3.91,2.70,2.42,2.61
80414,MCE,Male,2014,2.46,3.24,2.46,1.84,1.97
37999,MCE,Male,2013,4.17,4.29,3.98,4.22,4.00
90767,MCE,Male,2013,2.61,2.71,2.38,2.48,2.46
83426,MCE,Male,2013,3.34,3.69,3.11,2.86,3.06
69376,MCE,Female,2013,3.89,4.00,3.92,3.43,3.71
35842,MCE,Male,2014,3.35,4.24,2.29,1.56,3.31
34136,MCE,Male,2013,3.80,4.22,3.25,3.63,3.45
24202,MCE,Male,2013,4.31,4.67,4.12,4.46,3.81
94970,MCE,Female,2013,4.65,4.64,4.71,4.50,4.52
85820,MCE,Male,2014,4.56,4.69,4.27,4.35,4.76
66688,MCE,Male,2014,3.70,3.91,3.29,3.54,3.90
34234,MCE,Male,2014,4.64,4.80,4.55,4.39,4.55
82424,MCE,Female,2014,3.95,4.29,3.92,3.52,4.00
67312,MCE,Male,2014,3.37,3.82,2.98,2.63,3.74
71195,MCE,Male,2014,4.06,4.31,3.65,3.78,3.93
28438,MCE,Male,2014,3.85,4.27,3.98,3.09,3.69
63470,MCE,Male,2014,3.36,3.84,2.80,2.52,3.58
60118,MCE,Female,2014,4.24,4.58,4.00,3.91,4.03
91947,MCE,Male,2014,4.07,3.89,3.29,4.13,4.55
25342,MCE,Male,2014,3.45,3.62,3.09,2.89,3.48
70024,MCE,Male,2014,4.06,4.33,3.80,3.61,4.03
30591,MCE,Male,2014,4.80,4.87,4.73,4.67,4.69
33532,MCE,Male,2014,3.69,4.51,2.80,3.30,3.45
51603,MCE,Male,2014,3.45,3.64,2.82,2.80,3.77
48140,MCE,Male,2014,4.15,4.53,3.67,3.78,4.28
27160,MCE,Male,2014,4.04,4.29,3.78,4.02,4.21
65425,MCE,Male,2014,3.54,4.20,3.16,2.50,3.74
94997,MCE,Male,2014,3.81,4.42,3.69,3.02,3.97
70730,MCE,Male,2014,3.44,4.27,2.78,2.67,3.35
69693,MCE,Male,2014,3.66,3.51,3.47,3.13,3.83
43169,MCE,Male,2014,3.08,3.84,2.78,2.13,3.10
68745,MCE,Male,2014,3.92,4.56,4.00,3.26,3.76
42844,MCE,Male,2014,4.26,4.49,3.90,4.09,4.55
35078,MCE,Male,2014,3.31,3.89,2.70,2.70,3.65
55240,MCE,Male,2014,4.02,4.73,4.08,3.52,3.76
36822,MCE,Male,2014,3.61,4.27,3.59,3.02,3.26
45859,MCE,Male,2014,3.61,4.11,2.92,2.83,3.71
48323,MCE,Male,2014,3.57,3.64,3.35,3.11,3.61
67370,MCE,Male,2014,2.76,2.91,2.11,2.42,3.81
95056,MCE,Male,2014,4.10,4.76,3.88,3.58,4.24
32614,MCE,Male,2014,3.43,4.02,2.74,2.81,3.58
73287,MCE,Male,2014,3.38,4.00,3.47,2.54,3.29
80274,MCE,Male,2014,3.73,3.82,3.09,3.65,3.97
40309,MCE,Male,2014,3.95,4.11,3.55,4.00,4.34
64521,MCE,Male,2014,4.12,4.29,3.94,3.76,4.21
96352,MCE,Male,2014,3.92,3.56,3.80,4.18,4.24
85966,MCE,Male,2014,4.45,4.76,4.12,4.09,4.48
36333,MCE,Male,2014,4.20,4.60,4.18,3.59,4.07
94521,PET,Male,2010,2.87,3.31,2.46,2.38,2.88
97515,PET,Male,2011,2.07,2.29,1.83,1.18,1.64
78606,PET,Male,2013,2.18,3.00,2.24,1.33,2.24
66543,PET,Male,2010,4.80,4.56,4.96,4.76,4.71
24620,PET,Female,2010,3.96,3.47,4.38,3.63,4.22
68629,PET,Male,2010,3.10,3.49,3.26,2.34,3.04
24886,PET,Male,2010,3.06,2.38,3.73,3.17,3.00
81689,PET,Male,2010,4.29,4.16,4.28,4.27,4.43
25142,PET,Male,2010,3.21,3.15,3.50,2.72,3.17
43741,PET,Female,2010,3.16,3.33,2.52,2.72,3.54
94457,PET,Male,2010,3.84,3.93,4.10,3.17,3.38
72827,PET,Female,2010,4.51,4.29,4.36,4.57,4.38
40930,PET,Male,2012,2.63,1.64,2.48,2.57,3.19
83033,PET,Male,2010,2.48,2.60,2.22,2.48,2.48
71273,PET,Female,2010,3.46,3.11,3.72,3.09,3.67
53716,PET,Female,2010,3.17,3.20,2.74,3.20,3.62
58084,PET,Male,2010,3.34,3.43,3.44,3.26,3.08
24573,PET,Male,2010,3.69,3.32,4.00,3.35,3.52
67113,PET,Male,2010,4.85,4.80,4.90,4.83,4.62
47409,PET,Male,2011,2.96,2.77,3.44,2.25,0.00
65696,PET,Male,2010,3.16,3.25,3.66,2.54,2.86
62179,PET,Female,2010,4.30,4.47,4.40,4.04,3.67
54567,PET,Male,2011,3.04,1.93,2.85,3.13,3.56
24194,PET,Male,2010,3.72,3.47,3.79,3.61,3.67
27298,PET,Male,2010,3.77,3.89,3.84,3.65,3.86
73965,PET,Male,2010,3.03,3.22,2.98,2.57,3.43
67513,PET,Male,2011,3.43,2.28,3.46,2.91,3.52
90674,PET,Female,2010,3.83,4.23,3.84,3.48,3.67
66130,PET,Male,2010,2.36,2.75,1.94,1.87,2.46
52505,PET,Male,2010,3.52,4.11,3.50,3.02,2.43
37460,PET,Male,2012,2.16,2.02,1.63,2.25,2.70
42946,PET,Male,2011,2.43,2.84,2.96,2.11,2.49
75228,PET,Male,2010,2.68,2.87,2.48,2.33,3.05
55747,PET,Female,2010,3.68,3.40,3.82,3.16,3.86
60815,PET,Female,2010,3.01,2.86,3.02,2.54,3.57
71465,PET,Male,2011,2.65,2.89,2.22,2.96,3.11
31531,PET,Male,2011,3.37,3.49,3.29,3.29,3.59
25756,PET,Male,2011,3.53,4.28,3.09,3.74,3.59
47998,PET,Male,2011,4.05,4.17,3.79,4.12,3.96
49317,PET,Male,2011,3.39,3.87,3.51,3.21,2.85
34534,PET,Male,2011,3.14,3.55,3.35,2.82,2.70
50880,PET,Female,2011,3.91,4.13,3.73,3.70,3.93
74206,PET,Male,2011,3.29,3.57,3.00,3.51,2.89
79568,PET,Male,2011,4.12,4.45,4.35,3.44,3.74
36638,PET,Male,2011,4.68,4.70,4.61,4.68,4.26
26062,PET,Male,2011,4.66,4.89,4.45,4.51,4.89
29974,PET,Female,2011,4.03,3.53,3.85,4.27,3.85
43945,PET,Female,2011,3.46,3.85,3.55,2.80,3.30
91276,PET,Female,2011,3.75,3.87,3.75,3.85,3.30
45718,PET,Male,2012,2.72,3.13,2.31,2.27,3.23
63939,PET,Male,2012,3.63,4.11,3.02,3.19,4.15
77038,PET,Male,2013,3.33,3.84,2.95,2.47,3.79
42664,PET,Female,2012,3.03,3.17,2.63,3.00,2.80
42844,PET,Female,2012,3.48,4.15,3.03,3.14,3.37
84000,PET,Female,2012,2.66,3.36,1.73,2.50,2.51
83130,PET,Male,2013,2.60,2.94,2.17,2.75,2.45
38222,PET,Female,2012,3.29,3.55,2.92,3.33,3.74
88472,PET,Male,2012,3.85,3.64,3.34,4.19,4.33
55267,PET,Male,2012,3.82,3.72,3.27,3.91,4.37
75658,PET,Male,2012,2.94,3.77,2.69,2.24,3.58
41169,PET,Male,2013,2.75,3.36,2.89,2.19,2.79
67144,PET,Male,2012,2.95,3.19,3.00,2.76,2.93
78362,PET,Female,2012,2.42,2.89,1.69,2.10,2.37
88887,PET,Female,2012,2.71,3.04,2.23,2.63,2.94
73252,PET,Male,2012,4.63,4.51,4.47,4.55,4.74
52653,PET,Female,2012,3.59,4.09,3.65,2.91,2.97
31547,PET,Male,2012,4.20,4.60,4.10,3.67,4.52
85592,PET,Female,2012,4.17,4.49,3.62,4.12,4.37
85556,PET,Male,2012,3.27,3.87,2.65,3.36,3.41
80370,PET,Male,2012,4.41,4.26,4.33,4.00,4.67
64865,PET,Female,2012,3.22,3.43,2.57,2.89,3.85
93801,PET,Female,2012,2.58,3.60,1.94,2.13,2.90
23462,PET,Male,2012,3.85,4.02,3.34,3.88,4.15
24362,PET,Male,2012,3.19,4.11,2.90,2.64,3.70
31533,PET,Female,2012,3.85,4.19,3.33,3.69,3.96
28599,PET,Male,2012,3.61,3.85,3.44,2.95,4.04
92126,PET,Male,2012,3.79,4.23,3.47,3.29,4.19
71413,PET,Female,2012,2.61,3.17,2.59,2.17,2.23
97004,PET,Male,2012,3.37,3.53,3.35,2.82,3.48
26282,PET,Female,2012,4.44,4.79,4.39,3.93,4.15
52226,PET,Female,2012,3.37,3.81,3.03,3.31,3.48
97040,PET,Female,2012,3.22,3.81,2.98,2.85,3.33
55766,PET,Female,2012,2.50,2.55,2.25,2.31,2.30
77671,PET,Male,2013,2.64,3.81,2.72,2.29,2.41
62638,PET,Male,2014,3.19,3.23,3.00,3.20,2.50
85406,PET,Male,2012,2.86,3.38,2.39,2.54,3.45
35688,PET,Female,2012,3.48,3.57,2.95,3.04,3.78
69729,PET,Female,2012,2.78,3.47,2.11,2.74,3.29
35464,PET,Female,2012,2.85,2.98,2.26,2.94,3.00
42386,PET,Male,2012,4.50,4.45,4.27,4.57,4.67
86969,PET,Male,2012,3.58,3.77,2.62,3.34,4.00
33501,PET,Male,2013,2.51,2.96,2.02,1.92,3.00
41605,PET,Female,2012,3.29,3.72,2.39,2.93,3.84
90356,PET,Male,2012,3.64,3.47,3.07,3.71,4.44
51381,PET,Male,2012,2.89,3.49,2.58,2.79,3.00
65978,PET,Male,2012,3.39,3.83,3.24,3.33,2.63
91370,PET,Male,2012,3.83,4.11,3.45,3.61,4.19
26797,PET,Male,2012,3.60,3.83,3.13,3.44,4.07
83741,PET,Female,2012,4.17,4.34,3.73,4.52,3.81
28764,PET,Male,2012,4.60,4.85,4.49,4.48,4.74
61244,PET,Male,2013,3.42,4.13,3.35,3.28,3.03
54826,PET,Female,2012,3.06,3.28,2.58,2.67,3.65
69626,PET,Male,2013,2.43,3.36,2.14,1.93,2.90
23984,PET,Male,2012,3.21,4.04,2.56,2.92,4.00
60705,PET,Male,2012,3.15,3.60,2.13,3.31,3.63
45426,PET,Male,2012,4.34,4.21,3.96,4.50,4.56
76545,PET,Male,2012,3.83,3.74,3.42,3.74,4.52
28574,PET,Male,2012,4.14,4.47,4.09,4.12,3.96
93397,PET,Male,2013,2.71,2.36,2.78,2.60,2.87
48100,PET,Male,2012,3.00,3.85,3.04,2.65,2.89
78248,PET,Female,2012,4.15,4.34,3.82,4.24,4.33
75287,PET,Male,2012,2.98,3.70,2.29,3.42,3.55
24678,PET,Female,2013,4.21,4.44,4.00,3.69,4.54
76100,PET,Male,2014,2.76,4.40,2.64,1.86,1.45
27485,PET,Male,2013,3.00,3.67,2.42,2.00,3.74
77779,PET,Female,2013,4.50,4.76,4.35,4.31,4.86
25005,PET,Male,2013,3.12,3.36,2.95,3.17,2.97
46497,PET,Male,2013,3.87,4.16,3.77,3.49,4.07
55620,PET,Female,2013,4.66,4.71,4.35,4.44,5.00
56502,PET,Male,2013,2.75,3.78,2.49,1.74,2.84
69621,PET,Male,2013,3.81,4.18,3.36,3.46,4.18
40219,PET,Male,2013,3.70,4.13,3.51,3.18,4.11
79231,PET,Male,2013,2.84,4.04,2.46,2.27,2.68
65305,PET,Male,2013,2.94,3.98,2.75,2.30,2.79
61147,PET,Male,2013,3.89,4.22,3.53,3.74,3.89
68983,PET,Male,2013,4.60,4.64,4.43,4.67,4.79
59111,PET,Male,2013,3.20,4.00,2.87,2.34,3.39
72609,PET,Female,2013,3.60,3.87,3.33,3.13,3.61
57634,PET,Female,2013,4.13,4.31,3.49,3.88,4.57
35971,PET,Female,2013,3.77,4.38,3.33,3.54,3.75
48434,PET,Male,2013,2.78,3.82,2.39,2.07,2.55
61690,PET,Male,2013,3.94,4.22,3.76,3.92,4.21
90758,PET,Male,2013,4.20,4.78,4.04,3.79,3.93
87655,PET,Male,2013,3.75,4.02,3.69,3.51,3.61
91485,PET,Male,2013,2.67,3.49,2.29,2.04,2.45
70359,PET,Female,2013,2.83,3.78,2.54,2.12,2.61
30688,PET,Male,2013,3.53,4.36,3.57,2.90,3.13
25294,PET,Male,2013,3.79,4.60,3.82,3.26,3.21
76924,PET,Female,2013,3.61,4.29,3.59,3.10,3.50
76966,PET,Female,2013,2.91,3.36,2.30,2.53,3.25
75716,PET,Female,2013,4.80,4.93,4.71,4.72,4.82
39134,PET,Male,2013,3.90,4.27,3.27,3.59,3.71
61712,PET,Male,2013,3.57,3.84,2.84,3.56,4.11
64038,PET,Male,2013,3.93,4.02,3.77,3.44,4.39
35666,PET,Female,2013,4.07,3.64,3.60,3.74,4.68
58571,PET,Male,2013,2.49,2.82,1.96,1.93,2.51
89139,PET,Female,2013,4.39,4.56,3.94,4.13,4.64
28635,PET,Male,2013,4.72,4.69,4.41,4.82,4.89
32418,PET,Male,2013,3.71,4.40,3.59,3.33,3.43
67353,PET,Female,2013,4.57,4.49,4.30,4.41,4.82
40825,PET,Male,2013,3.15,4.38,2.59,2.89,2.96
26695,PET,Male,2013,3.51,4.09,3.04,2.73,3.59
81167,PET,Female,2013,4.54,4.31,4.43,4.54,4.82
38980,PET,Male,2013,3.07,4.33,3.07,2.10,2.84
41414,PET,Male,2013,3.43,4.49,3.36,2.46,3.39
30099,PET,Female,2013,4.51,4.62,4.16,4.41,4.68
46041,PET,Male,2013,3.55,4.22,2.70,3.46,4.14
93083,PET,Female,2014,3.28,3.78,3.02,2.98,2.94
95699,PET,Female,2014,4.72,4.78,4.51,4.66,4.86
68603,PET,Female,2014,4.10,4.51,3.80,4.11,3.50
68840,PET,Male,2014,3.72,4.47,2.67,3.67,3.61
81918,PET,Female,2014,4.39,4.71,4.27,4.30,3.89
34691,PET,Male,2014,3.91,4.47,3.68,3.55,3.45
74958,PET,Male,2014,3.79,4.31,3.71,3.73,3.61
44572,PET,Male,2014,3.03,3.51,2.47,2.24,3.45
94085,PET,Male,2014,3.21,3.64,2.98,3.11,2.65
67361,PET,Female,2014,3.43,3.78,3.11,3.23,3.14
78270,PET,Male,2014,3.18,4.22,2.93,2.48,2.43
32159,PET,Female,2014,4.21,4.47,4.00,4.11,3.54
62205,PET,Male,2014,3.83,4.16,3.04,3.89,4.00
34580,PET,Male,2014,3.78,4.82,3.98,3.48,3.04
63199,PET,Male,2014,3.63,4.20,3.18,3.54,3.18
40742,PET,Female,2014,3.08,3.16,3.20,2.98,2.91
77152,PET,Male,2014,4.01,4.40,3.91,3.98,3.61
79688,PET,Male,2014,3.59,3.78,2.88,3.68,3.32
37574,PET,Female,2014,3.90,4.49,3.77,4.00,3.18
65647,PET,Male,2014,2.94,3.76,2.38,2.58,2.89
83330,PET,Female,2014,4.58,4.73,4.45,4.50,4.11
37320,PET,Male,2014,2.97,2.82,3.04,2.74,2.61
93014,PET,Male,2014,3.89,4.42,3.98,3.50,3.32
42773,PET,Male,2014,4.02,4.36,3.43,4.07,3.64
53101,PET,Male,2014,3.28,3.80,3.15,3.05,2.84
44196,PET,Male,2014,3.73,4.47,3.18,3.89,3.21
62282,PET,Male,2014,3.55,4.42,2.89,3.47,3.11
81152,PET,Male,2014,3.68,4.18,3.17,3.73,3.18
39932,PET,Female,2014,3.83,4.36,3.57,4.07,3.54
88258,PET,Female,2014,3.20,3.27,2.86,3.00,3.11
23692,PET,Male,2014,3.38,3.78,2.93,3.23,3.29
61334,PET,Female,2014,3.11,3.38,2.96,2.86,2.88
55491,PET,Female,2014,4.01,4.38,3.78,3.70,3.86
73289,PET,Male,2014,3.07,3.27,2.48,2.83,3.10
92461,PET,Male,2014,3.64,4.00,3.22,3.41,3.25
80944,PET,Male,2014,3.83,4.16,3.59,3.89,2.82
76707,PET,Female,2014,4.27,4.69,4.22,4.05,3.93
52757,PET,Male,2014,3.20,3.78,2.62,2.94,3.10
62328,PET,Female,2014,3.86,4.00,3.50,3.57,4.29
31921,PET,Male,2014,3.67,4.22,2.91,3.42,3.54
60872,PET,Female,2014,4.11,4.40,3.86,3.95,4.07
42369,PET,Male,2014,3.99,4.33,3.68,4.09,3.46
63204,PET,Male,2014,3.46,3.82,3.11,3.14,3.46
62418,PET,Male,2014,4.04,4.38,3.78,4.41,3.64
65893,PET,Female,2014,3.60,3.91,3.14,3.59,2.93
61942,PET,Male,2014,3.11,3.51,2.75,2.80,2.87
38950,PET,Female,2014,3.65,3.76,3.43,3.39,3.65
44395,PET,Male,2014,3.32,3.62,3.07,3.31,2.57
82261,PET,Male,2014,3.56,3.82,3.08,3.72,3.36
27395,PET,Female,2014,3.47,4.18,2.91,3.73,2.57
48065,PHYE,Male,2011,3.58,3.73,3.23,3.47,3.81
32042,PHYE,Male,2011,2.84,2.69,2.60,3.55,2.83
67189,PHYE,Male,2011,2.58,2.18,2.57,3.03,2.69
78423,PHYE,Male,2011,3.28,3.29,2.77,4.03,3.44
70544,PHYE,Male,2012,1.80,1.80,1.30,1.76,2.17
54537,PHYE,Male,2011,4.30,4.04,4.09,4.66,4.57
64884,PHYE,Male,2011,2.74,3.00,1.94,3.06,2.89
42127,PHYE,Female,2011,4.27,4.16,3.84,4.51,4.41
96957,PHYE,Male,2011,2.55,2.55,2.16,3.42,2.56
89012,PHYE,Male,2011,3.70,3.67,3.22,3.86,4.13
88802,PHYE,Male,2012,1.93,2.24,1.54,2.80,1.75
32800,PHYE,Male,2013,2.40,2.55,2.08,2.94,2.35
72513,PHYE,Male,2011,3.55,3.53,2.98,3.97,3.81
84084,PHYE,Male,2013,2.16,3.13,1.86,2.03,1.91
58746,PHYE,Female,2012,2.47,2.43,2.30,2.94,2.45
90882,PHYE,Male,2012,4.36,3.96,4.28,4.66,4.67
47490,PHYE,Male,2012,3.63,3.12,3.29,4.17,4.13
57155,PHYE,Male,2012,3.73,4.02,3.86,3.76,3.15
84084,PHYE,Female,2012,2.52,1.98,2.78,2.94,2.37
85620,PHYE,Female,2012,4.01,3.41,4.02,4.38,4.39
55375,PHYE,Male,2012,3.33,2.94,3.23,3.79,3.43
64135,PHYE,Male,2012,3.52,3.86,3.47,3.52,3.22
44942,PHYE,Male,2012,3.27,3.53,3.00,3.79,2.73
49043,PHYE,Male,2014,2.20,3.31,1.84,2.79,1.75
34815,PHYE,Male,2012,2.98,3.37,2.77,3.38,2.58
88757,PHYE,Female,2012,4.38,3.69,4.59,4.62,4.74
71738,PHYE,Male,2012,3.24,3.35,3.11,3.61,2.79
50853,PHYE,Male,2012,4.36,4.20,4.51,4.55,3.75
49135,PHYE,Male,2012,2.90,3.49,3.07,2.86,2.34
83346,PHYE,Male,2012,2.67,3.00,2.30,3.23,2.37
35671,PHYE,Male,2012,3.45,3.35,3.08,3.34,4.00
